INFO:root:[AutoTrain] ep=0, question='Language spoken in Czech Republic?', correct=10, chosen=4, rew=-1, eps=0.995, confidence=0.0769
INFO:root:[AutoTrain] ep=594, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.051, confidence=0.8258
INFO:root:[AutoTrain] ep=595, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.050, confidence=1.0234
INFO:root:[AutoTrain] ep=596, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.050, confidence=1.0066
INFO:root:[AutoTrain] ep=597, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.050, confidence=0.9885
INFO:root:[AutoTrain] ep=598, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.050, confidence=0.9062
INFO:root:[AutoTrain] ep=599, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=9, rew=-1, eps=0.049, confidence=-0.8350
INFO:root:[AutoTrain] ep=600, question='Painter of the Lady with an Ermine?', correct=1, chosen=10, rew=-1, eps=0.049, confidence=-0.6273
INFO:root:[AutoTrain] ep=601, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.049, confidence=0.9820
INFO:root:[AutoTrain] ep=602, question='Capitol of Poland?', correct=0, chosen=0, rew=1, eps=0.049, confidence=0.7157
INFO:root:[AutoTrain] ep=603, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=11, rew=-1, eps=0.048, confidence=-0.8350
INFO:root:[AutoTrain] ep=604, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.048, confidence=0.5738
INFO:root:[AutoTrain] ep=605, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.048, confidence=-0.6323
INFO:root:[AutoTrain] ep=606, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.048, confidence=-0.2502
INFO:root:[AutoTrain] ep=607, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=7, rew=-1, eps=0.047, confidence=-0.7558
INFO:root:[AutoTrain] ep=608, question='Berlin is capital of which country?', correct=12, chosen=11, rew=-1, eps=0.047, confidence=-0.4777
INFO:root:[AutoTrain] ep=609, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.047, confidence=1.0028
INFO:root:[AutoTrain] ep=610, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=9, rew=-1, eps=0.047, confidence=-0.7384
INFO:root:[AutoTrain] ep=611, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.047, confidence=1.1126
INFO:root:[AutoTrain] ep=612, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.046, confidence=1.0404
INFO:root:[AutoTrain] ep=613, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.046, confidence=1.0779
INFO:root:[AutoTrain] ep=614, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.046, confidence=1.0047
INFO:root:[AutoTrain] ep=615, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.046, confidence=1.0257
INFO:root:[AutoTrain] ep=616, question='When is New Year's Day celebrated?', correct=7, chosen=2, rew=-1, eps=0.045, confidence=0.0769
INFO:root:[AutoTrain] ep=617, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.045, confidence=0.3491
INFO:root:[AutoTrain] ep=618, question='Berlin is capital of which country?', correct=12, chosen=10, rew=-1, eps=0.045, confidence=-0.4586
INFO:root:[AutoTrain] ep=619, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.045, confidence=0.9912
INFO:root:[AutoTrain] ep=620, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.044, confidence=1.0675
INFO:root:[AutoTrain] ep=621, question='How does a leap year work? ', correct=4, chosen=3, rew=-1, eps=0.044, confidence=-0.6060
INFO:root:[AutoTrain] ep=622, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.044, confidence=0.9983
INFO:root:[AutoTrain] ep=623, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.044, confidence=-0.5928
INFO:root:[AutoTrain] ep=624, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.044, confidence=1.0808
INFO:root:[AutoTrain] ep=625, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.043, confidence=1.3846
INFO:root:[AutoTrain] ep=626, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.043, confidence=0.9468
INFO:root:[AutoTrain] ep=627, question='How many days in leap year February?', correct=3, chosen=11, rew=-1, eps=0.043, confidence=-0.8426
INFO:root:[AutoTrain] ep=628, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.043, confidence=-0.5639
INFO:root:[AutoTrain] ep=629, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.043, confidence=0.3901
INFO:root:[AutoTrain] ep=630, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.042, confidence=1.0446
INFO:root:[AutoTrain] ep=631, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.042, confidence=1.0326
INFO:root:[AutoTrain] ep=632, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.042, confidence=0.8023
INFO:root:[AutoTrain] ep=633, question='What is the difference between a city and a country?', correct=4, chosen=11, rew=-1, eps=0.042, confidence=-0.5916
INFO:root:[AutoTrain] ep=634, question='Capitol of Poland?', correct=0, chosen=0, rew=1, eps=0.041, confidence=0.7623
INFO:root:[AutoTrain] ep=635, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=2, rew=-1, eps=0.041, confidence=-0.7024
INFO:root:[AutoTrain] ep=636, question='Where will I be in 10 years?', correct=11, chosen=10, rew=-1, eps=0.041, confidence=-0.3332
INFO:root:[AutoTrain] ep=637, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=9, rew=-1, eps=0.041, confidence=0.0769
INFO:root:[AutoTrain] ep=638, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.041, confidence=1.1258
INFO:root:[AutoTrain] ep=639, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=7, rew=-1, eps=0.040, confidence=0.0769
INFO:root:[AutoTrain] ep=640, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.040, confidence=1.2319
INFO:root:[AutoTrain] ep=641, question='What is the capital of Germany?', correct=6, chosen=2, rew=-1, eps=0.040, confidence=-0.4721
INFO:root:[AutoTrain] ep=642, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.040, confidence=0.9680
INFO:root:[AutoTrain] ep=643, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.040, confidence=0.9288
INFO:root:[AutoTrain] ep=644, question='How does a leap year work? ', correct=4, chosen=2, rew=-1, eps=0.039, confidence=-0.5734
INFO:root:[AutoTrain] ep=645, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.039, confidence=0.9912
INFO:root:[AutoTrain] ep=646, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.039, confidence=0.4289
INFO:root:[AutoTrain] ep=647, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.039, confidence=0.4906
INFO:root:[AutoTrain] ep=648, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.039, confidence=0.1749
INFO:root:[AutoTrain] ep=649, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.038, confidence=1.0736
INFO:root:[AutoTrain] ep=650, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.038, confidence=0.9122
INFO:root:[AutoTrain] ep=651, question='How many days in leap year February?', correct=3, chosen=11, rew=-1, eps=0.038, confidence=-0.8119
INFO:root:[AutoTrain] ep=652, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.038, confidence=1.0501
INFO:root:[AutoTrain] ep=653, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.038, confidence=1.0226
INFO:root:[AutoTrain] ep=654, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.038, confidence=0.8810
INFO:root:[AutoTrain] ep=655, question='Berlin is capital of which country?', correct=12, chosen=11, rew=-1, eps=0.037, confidence=-0.4430
INFO:root:[AutoTrain] ep=656, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.037, confidence=0.9784
INFO:root:[AutoTrain] ep=657, question='What is the capital of the Czech Republic?', correct=5, chosen=10, rew=-1, eps=0.037, confidence=-0.6731
INFO:root:[AutoTrain] ep=658, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=9, rew=-1, eps=0.037, confidence=-0.7585
INFO:root:[AutoTrain] ep=659, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.037, confidence=0.9110
INFO:root:[AutoTrain] ep=660, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.036, confidence=1.2126
INFO:root:[AutoTrain] ep=661, question='University in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.036, confidence=0.5713
INFO:root:[AutoTrain] ep=662, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.036, confidence=1.1829
INFO:root:[AutoTrain] ep=663, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=9, rew=-1, eps=0.036, confidence=-0.7725
INFO:root:[AutoTrain] ep=664, question='Give me an example of a secure password.', correct=4, chosen=10, rew=-1, eps=0.036, confidence=-0.5532
INFO:root:[AutoTrain] ep=665, question='What is the capital of the Czech Republic?', correct=5, chosen=10, rew=-1, eps=0.035, confidence=-0.6919
INFO:root:[AutoTrain] ep=666, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=2, rew=-1, eps=0.035, confidence=-0.7400
INFO:root:[AutoTrain] ep=667, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.035, confidence=0.7636
INFO:root:[AutoTrain] ep=668, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.035, confidence=0.3222
INFO:root:[AutoTrain] ep=669, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.035, confidence=0.8115
INFO:root:[AutoTrain] ep=670, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.035, confidence=0.2946
INFO:root:[AutoTrain] ep=671, question='Painter of the Lady with an Ermine?', correct=1, chosen=8, rew=-1, eps=0.034, confidence=-0.6648
INFO:root:[AutoTrain] ep=672, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.034, confidence=0.9298
INFO:root:[AutoTrain] ep=673, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.034, confidence=0.9853
INFO:root:[AutoTrain] ep=674, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=11, rew=-1, eps=0.034, confidence=-0.4260
INFO:root:[AutoTrain] ep=675, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.034, confidence=-0.5095
INFO:root:[AutoTrain] ep=676, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.034, confidence=0.9861
INFO:root:[AutoTrain] ep=677, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.033, confidence=0.9852
INFO:root:[AutoTrain] ep=678, question='What is the capital of Germany?', correct=6, chosen=2, rew=-1, eps=0.033, confidence=-0.5259
INFO:root:[AutoTrain] ep=679, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.033, confidence=0.6369
INFO:root:[AutoTrain] ep=680, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.033, confidence=1.0893
INFO:root:[AutoTrain] ep=681, question='What is Poland's capital?', correct=0, chosen=0, rew=1, eps=0.033, confidence=1.0266
INFO:root:[AutoTrain] ep=682, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.033, confidence=0.0061
INFO:root:[AutoTrain] ep=683, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.032, confidence=0.7766
INFO:root:[AutoTrain] ep=684, question='What is the capital of the Czech Republic?', correct=5, chosen=0, rew=-1, eps=0.032, confidence=-0.7370
INFO:root:[AutoTrain] ep=685, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.032, confidence=1.0255
INFO:root:[AutoTrain] ep=686, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.032, confidence=0.9292
INFO:root:[AutoTrain] ep=687, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=2, rew=-1, eps=0.032, confidence=-0.7859
INFO:root:[AutoTrain] ep=688, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=9, rew=-1, eps=0.032, confidence=-0.7248
INFO:root:[AutoTrain] ep=689, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.031, confidence=0.3503
INFO:root:[AutoTrain] ep=690, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.031, confidence=0.7554
INFO:root:[AutoTrain] ep=691, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.031, confidence=0.8085
INFO:root:[AutoTrain] ep=692, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.031, confidence=-0.5153
INFO:root:[AutoTrain] ep=693, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.031, confidence=-0.5308
INFO:root:[AutoTrain] ep=694, question='Painter of the Lady with an Ermine?', correct=1, chosen=8, rew=-1, eps=0.031, confidence=-0.6416
INFO:root:[AutoTrain] ep=695, question='University in Hradec Kralove?', correct=2, chosen=11, rew=-1, eps=0.031, confidence=0.0769
INFO:root:[AutoTrain] ep=696, question='Which country has Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.030, confidence=0.9742
INFO:root:[AutoTrain] ep=697, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.030, confidence=1.0638
INFO:root:[AutoTrain] ep=698, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.030, confidence=1.0687
INFO:root:[AutoTrain] ep=699, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.030, confidence=0.6589
INFO:root:[AutoTrain] ep=700, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.030, confidence=1.0014
INFO:root:[AutoTrain] ep=701, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.030, confidence=1.0763
INFO:root:[AutoTrain] ep=702, question='Where will I be in 10 years?', correct=11, chosen=10, rew=-1, eps=0.029, confidence=-0.3532
INFO:root:[AutoTrain] ep=703, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.029, confidence=0.9029
INFO:root:[AutoTrain] ep=704, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.029, confidence=0.7493
INFO:root:[AutoTrain] ep=705, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.029, confidence=0.8566
INFO:root:[AutoTrain] ep=706, question='Where will I be in 10 years?', correct=11, chosen=10, rew=-1, eps=0.029, confidence=-0.3630
INFO:root:[AutoTrain] ep=707, question='How many days does February have in a leap year?', correct=3, chosen=2, rew=-1, eps=0.029, confidence=-0.6453
INFO:root:[AutoTrain] ep=708, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=2, rew=-1, eps=0.029, confidence=-0.7399
INFO:root:[AutoTrain] ep=709, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.028, confidence=1.0820
INFO:root:[AutoTrain] ep=710, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.028, confidence=1.0516
INFO:root:[AutoTrain] ep=711, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.028, confidence=1.0847
