INFO:root:[AutoTrain] ep=0, question='Where is the capital city of Poland?', correct=0, chosen=(8, 0.0), rew=-1, eps=0.995
INFO:root:[AutoTrain] ep=1, question='What is the language used in the Czech Republic?', correct=10, chosen=(0, 0.0), rew=-1, eps=0.990
INFO:root:[AutoTrain] ep=2, question='How does a leap year work? ', correct=4, chosen=(9, 0.0), rew=-1, eps=0.985
INFO:root:[AutoTrain] ep=3, question='How many days does February have in a leap year?', correct=3, chosen=(7, 0.0), rew=-1, eps=0.980
INFO:root:[AutoTrain] ep=4, question='Which language do Czechs speak?', correct=10, chosen=(1, 0.0), rew=-1, eps=0.975
INFO:root:[AutoTrain] ep=5, question='Which language do people speak in Czech Republic?', correct=10, chosen=(8, 0.0), rew=-1, eps=0.970
INFO:root:[AutoTrain] ep=6, question='What is the capital of Czech Republic?', correct=5, chosen=(2, 0.0), rew=-1, eps=0.966
INFO:root:[AutoTrain] ep=7, question='What are the main colors of the Polish flag?', correct=4, chosen=(4, 0.0), rew=-1, eps=0.961
INFO:root:[AutoTrain] ep=8, question='Give me an example of a secure password.', correct=4, chosen=(5, 0.0), rew=-1, eps=0.956
INFO:root:[AutoTrain] ep=9, question='University in Hradec Kralove?', correct=2, chosen=(1, 0.0), rew=-1, eps=0.951
INFO:root:[AutoTrain] ep=10, question='How many days in leap year February?', correct=3, chosen=(3, 0.0), rew=-1, eps=0.946
INFO:root:[AutoTrain] ep=11, question='Who will be the next president of Poland?', correct=11, chosen=(0, 0.0), rew=-1, eps=0.942
INFO:root:[AutoTrain] ep=12, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=(5, 0.0), rew=-1, eps=0.937
INFO:root:[AutoTrain] ep=13, question='What is the capital of Poland?', correct=0, chosen=(4, 0.0), rew=-1, eps=0.932
INFO:root:[AutoTrain] ep=14, question='Which language is spoken in Czech Republic?', correct=10, chosen=(6, 0.0), rew=-1, eps=0.928
INFO:root:[AutoTrain] ep=15, question='New Year's Day date?', correct=7, chosen=(6, 0.0), rew=-1, eps=0.923
INFO:root:[AutoTrain] ep=16, question='Which language is spoken in Czech Republic?', correct=10, chosen=(2, 0.0), rew=-1, eps=0.918
INFO:root:[AutoTrain] ep=17, question='What is the capital of Poland?', correct=0, chosen=(1, 0.0), rew=-1, eps=0.914
INFO:root:[AutoTrain] ep=18, question='Who will be the next president of Poland?', correct=11, chosen=(12, 0.0), rew=-1, eps=0.909
INFO:root:[AutoTrain] ep=19, question='Is there a university called UHK?', correct=2, chosen=(5, 0.0), rew=-1, eps=0.905
INFO:root:[AutoTrain] ep=20, question='Warsaw is capital of what country?', correct=8, chosen=(10, 0.0), rew=-1, eps=0.900
INFO:root:[AutoTrain] ep=21, question='Lady with Ermine location?', correct=8, chosen=(1, 0.0), rew=-1, eps=0.896
INFO:root:[AutoTrain] ep=22, question='What is the next winning lottery number?', correct=11, chosen=(9, 0.0), rew=-1, eps=0.891
INFO:root:[AutoTrain] ep=23, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=(4, 0.0), rew=-1, eps=0.887
INFO:root:[AutoTrain] ep=24, question='What is the capital of the Czech Republic?', correct=5, chosen=(7, 0.0), rew=-1, eps=0.882
INFO:root:[AutoTrain] ep=25, question='Which language do people speak in Czech Republic?', correct=10, chosen=(5, 1.0256591943619795), rew=-1, eps=0.878
INFO:root:[AutoTrain] ep=26, question='What language do people speak in Czechia?', correct=10, chosen=(9, 0.0), rew=-1, eps=0.873
INFO:root:[AutoTrain] ep=27, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=(5, 10.933402106369346), rew=-1, eps=0.869
INFO:root:[AutoTrain] ep=28, question='What is the difference between a city and a country?', correct=4, chosen=(11, 0.0), rew=-1, eps=0.865
INFO:root:[AutoTrain] ep=29, question='Czech Republic official language?', correct=10, chosen=(7, 0.0), rew=-1, eps=0.860
INFO:root:[AutoTrain] ep=30, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=(1, 0.0), rew=-1, eps=0.856
INFO:root:[AutoTrain] ep=0, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=10, rew=-1, eps=0.995
INFO:root:[AutoTrain] ep=968, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=969, question='Capital of Poland is? ', correct=0, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=970, question='University in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=971, question='Warsaw is the capital of what country?', correct=8, chosen=6, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=972, question='Berlin is capital of which country?', correct=12, chosen=6, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=973, question='Capital of Poland is? ', correct=0, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=974, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=975, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=976, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=0, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=977, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=0, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=978, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=979, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=980, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=981, question='Warsaw is the capital of what country?', correct=8, chosen=6, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=982, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=11, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=983, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=984, question='How many planets will be discovered in the future?', correct=11, chosen=1, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=985, question='What is the capital of Poland?', correct=0, chosen=7, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=986, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=987, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=988, question='Warsaw is the capital of which country?', correct=8, chosen=9, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=989, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=990, question='What is the capital of the Czech Republic?', correct=5, chosen=5, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=991, question='Where is the capital city of Poland?', correct=0, chosen=11, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=992, question='Capital of Poland is? ', correct=0, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=993, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=994, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=995, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=996, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=997, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=998, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=999, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[Training] Duration: 204.08 seconds (3 min 24 sec)
INFO:root:[UserChat] ecount=0, question='What is the capital of Poland?', action=7, rew=-1, eps=0.010, CONFIDENCE=0.0615, TIME=0.0869s, CPU=(0.00%->116.40%), MEM=(312.87MB->313.03MB), answer='1 January', lenResp=2, Repeated=False 
INFO:root:[UserChat] ecount=1, question='What is the capital of Poland?', action=7, rew=-1, eps=0.010, CONFIDENCE=0.0615, TIME=0.0969s, CPU=(3.80%->99.70%), MEM=(313.09MB->313.11MB), answer='1 January', lenResp=2, Repeated=True 
INFO:root:[UserChat] ecount=2, question='What is the capital of Poland?', action=7, rew=-1, eps=0.010, CONFIDENCE=0.0614, TIME=0.0620s, CPU=(8.90%->74.40%), MEM=(313.12MB->313.21MB), answer='1 January', lenResp=2, Repeated=True 
INFO:root:[UserChat] ecount=3, question='What is the capital of Poland?', action=7, rew=-1, eps=0.010, CONFIDENCE=0.0615, TIME=0.0560s, CPU=(8.10%->100.80%), MEM=(313.21MB->313.21MB), answer='1 January', lenResp=2, Repeated=True 
INFO:root:[UserChat] ecount=4, question='How many days does February have in a leap year?', action=3, rew=1, eps=0.010, CONFIDENCE=-0.0751, TIME=0.0770s, CPU=(4.70%->140.20%), MEM=(306.57MB->306.57MB), answer='29 days in a leap year', lenResp=6, Repeated=False 
INFO:root:[UserChat] ecount=5, question='What is the name of university in Hradec Kralove?', action=2, rew=1, eps=0.010, CONFIDENCE=-0.0749, TIME=0.0680s, CPU=(2.90%->75.60%), MEM=(306.62MB->306.64MB), answer='UHK (University of Hradec Kralove)', lenResp=5, Repeated=False 
INFO:root:[UserChat] ecount=6, question='When is New Year’s Day celebrated?', action=7, rew=1, eps=0.010, CONFIDENCE=-0.0811, TIME=0.0550s, CPU=(3.50%->99.70%), MEM=(306.84MB->306.86MB), answer='1 January', lenResp=2, Repeated=False 
INFO:root:[UserChat] ecount=7, question='Who painted the Lady with an Ermine?', action=1, rew=1, eps=0.010, CONFIDENCE=-0.0721, TIME=0.0840s, CPU=(1.90%->100.80%), MEM=(306.86MB->306.86MB), answer='Leonardo da Vinci', lenResp=3, Repeated=False 
INFO:root:[UserChat] ecount=8, question='Where is the painting called 'Lady with an Ermine' located?', action=10, rew=-1, eps=0.010, CONFIDENCE=0.0626, TIME=0.0700s, CPU=(2.70%->100.80%), MEM=(306.94MB->306.99MB), answer='Czech', lenResp=1, Repeated=False 
INFO:root:[UserChat] ecount=9, question='What is the language used in the Czech Republic?', action=5, rew=-1, eps=0.010, CONFIDENCE=0.0000, TIME=0.0000s, CPU=(1.00%->0.00%), MEM=(307.09MB->307.09MB), answer='Prague', lenResp=1, Repeated=False 
INFO:root:[UserChat] ecount=10, question='Warsaw is the capital of which country?', action=10, rew=-1, eps=0.010, CONFIDENCE=0.0666, TIME=0.0660s, CPU=(1.70%->99.20%), MEM=(307.12MB->307.12MB), answer='Czech', lenResp=1, Repeated=False 
INFO:root:[UserChat] ecount=11, question='How many days does February contain in a leap year?', action=3, rew=1, eps=0.010, CONFIDENCE=-0.0866, TIME=0.0540s, CPU=(2.40%->100.80%), MEM=(307.12MB->307.12MB), answer='29 days in a leap year', lenResp=6, Repeated=False 
INFO:root:[UserChat] ecount=12, question='Which university that teaches computer science is the biggest in Hradec Kralove?', action=2, rew=1, eps=0.010, CONFIDENCE=-0.0767, TIME=0.0969s, CPU=(1.30%->84.00%), MEM=(307.28MB->307.28MB), answer='UHK (University of Hradec Kralove)', lenResp=5, Repeated=False 
INFO:root:[UserChat] ecount=13, question='On which date do people celebrate New Year’s Day?', action=7, rew=1, eps=0.010, CONFIDENCE=-0.0982, TIME=0.0740s, CPU=(1.90%->100.20%), MEM=(307.28MB->307.29MB), answer='1 January', lenResp=2, Repeated=False 
INFO:root:[UserChat] ecount=14, question='Who is the author of painting 'Lady with an Ermine'?', action=1, rew=1, eps=0.010, CONFIDENCE=-0.0644, TIME=0.1749s, CPU=(1.80%->36.30%), MEM=(307.32MB->307.32MB), answer='Leonardo da Vinci', lenResp=3, Repeated=False 
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='In which country can you find the painting 'Lady with an Ermine'?'
INFO:root:[UserChat] ecount=15, question='In which country can you find the painting 'Lady with an Ermine'?', action=4, rew=-1, eps=0.010, CONFIDENCE=0.0638, TIME=0.0780s, CPU=(2.60%->80.10%), MEM=(307.32MB->307.32MB), answer='I don't know', lenResp=3, Repeated=False 
INFO:root:[UserChat] ecount=16, question='Which language is spoken in the Czech Republic ?', action=10, rew=1, eps=0.010, CONFIDENCE=-0.0984, TIME=0.0780s, CPU=(1.80%->120.20%), MEM=(307.32MB->307.32MB), answer='Czech', lenResp=1, Repeated=False 
INFO:root:[UserChat] ecount=17, question='What is the capital of Poland?', action=7, rew=-1, eps=0.010, CONFIDENCE=0.0611, TIME=0.1889s, CPU=(2.00%->49.90%), MEM=(307.32MB->307.32MB), answer='1 January', lenResp=2, Repeated=True 
INFO:root:[UserChat] ecount=18, question='What is the capital of Poland?', action=7, rew=-1, eps=0.010, CONFIDENCE=0.0613, TIME=0.0859s, CPU=(6.70%->100.20%), MEM=(307.32MB->307.32MB), answer='1 January', lenResp=2, Repeated=True 
